datetime,PM2.5,PM10,NO2,SO2,CO,O3,PM2.5_lag1,PM2.5_roll7,day,month,year
2016-06-25,65.83772309610984,44.539196405834446,50.97925195198824,19.87890069107853,0.4722493604180227,21.093666185142638,71.36122720262671,67.004325361396,25,6,2016
2016-06-26,73.92478386079254,52.85220516889297,54.95833727797603,17.662196970675136,0.6160755893825762,23.63117406638106,65.83772309610984,68.39772707389493,26,6,2016
2016-06-27,80.5513588743761,56.840629363360584,53.11021604333998,20.714376678038747,0.4598291925271207,20.600134592486242,73.92478386079254,70.69235463888432,27,6,2016
2016-06-28,81.24206660521612,54.15647242183439,53.49791254805229,19.21933831977326,0.5817407350674855,24.1135741868616,80.5513588743761,73.07424556369685,28,6,2016
2016-06-29,75.14770328503216,53.2579637450265,51.49815662517053,20.397538175541275,0.5780409493960802,16.50092670345579,81.24206660521612,74.28484838362066,29,6,2016
2016-06-30,74.29087636156545,49.941429355656176,52.455494857921764,18.554770238156063,0.43640892189949837,17.194625910470176,75.14770328503216,74.62224846938842,30,6,2016
2016-07-01,78.68319460610046,55.34969510448016,56.2751962751042,20.92120599703502,0.4577361416320925,20.374340006772915,74.29087636156545,75.66824381274182,1,7,2016
2016-07-02,78.8231692271421,48.337589746877455,52.60039900259435,19.62591308967941,0.5354341253441509,17.00304275269293,78.68319460610046,77.52330754574642,2,7,2016
2016-07-03,79.04249891608927,55.77707548389622,53.71413396486185,19.875759284005195,0.5746518845401482,20.894903785183477,78.8231692271421,78.2544096965031,3,7,2016
2016-07-04,84.61542983256562,42.753510696428,56.224025577796574,19.917513853203587,0.5112308054056208,20.628234165940807,79.04249891608927,78.83499126195875,4,7,2016
2016-07-05,81.56509852916801,54.93587371694735,57.00230363350088,20.489655746983562,0.5547357400930769,19.359954602480535,84.61542983256562,78.88113867966615,5,7,2016
2016-07-06,83.398853267319,53.68206416189582,52.103914464862044,20.727068754711485,0.5013599485305646,19.472249909004788,81.56509852916801,80.05987439142142,6,7,2016
2016-07-07,85.38388936001856,54.277608665291275,52.84440104484734,20.282494992536474,0.47574475231041813,18.560856270795473,83.398853267319,81.64459053405757,7,7,2016
2016-07-08,81.85327900700513,54.64810782342204,55.80923258057592,21.01236410264357,0.5710107504323072,16.874549009872442,85.38388936001856,82.09745973418681,8,7,2016
2016-07-09,83.72959211878435,58.5715105499064,54.09261901752085,21.33354529760298,0.5733209157242858,14.51954114831009,81.85327900700513,82.7983772901357,9,7,2016
2016-07-10,80.6617072023425,56.62961837934179,52.18460204132251,20.474361091934,0.5050277603191319,14.955542980700805,83.72959211878435,83.02969275960047,10,7,2016
2016-07-11,89.08202896501372,50.007811763049176,51.451325536773545,21.007094541096453,0.518156727437615,14.648997666767768,80.6617072023425,83.66777834995017,11,7,2016
2016-07-12,85.73455722243308,57.56282445483176,51.92777295228603,22.2589927078544,0.46143123877005393,20.383886829887725,89.08202896501372,84.26341530613091,12,7,2016
2016-07-13,84.55341851607004,57.62622982457821,55.17123023769625,20.96341551003273,0.5843086374474732,15.059395890160353,85.73455722243308,84.42835319880963,13,7,2016
2016-07-14,91.01563803277186,61.68611838901301,54.54074762061783,18.937215608253762,0.517889878241714,13.1291002194857,84.55341851607004,85.23288872348868,14,7,2016
2016-07-15,91.8094438378143,49.07730456713284,52.42765261103212,21.014644263721312,0.5970879549088398,19.038321831495843,91.01563803277186,86.65519798503283,15,7,2016
2016-07-16,93.07942273704509,56.926980719804185,53.36116114642984,19.93983795030041,0.5671120457132862,17.2002239063072,91.8094438378143,87.99088807335579,16,7,2016
2016-07-17,95.2290324753451,58.494333711351736,57.965263506732384,22.901816993428938,0.5909671895046241,15.030859808623843,93.07942273704509,90.0719345409276,17,7,2016
2016-07-18,91.31095809490961,63.180929637380274,54.33253146188921,22.584680094218346,0.6274254621624511,15.51338930052457,95.2290324753451,90.3903529880556,18,7,2016
2016-07-19,85.52587064487496,62.43642913011818,53.95231600740053,22.019838963019378,0.5815123346726493,14.069663856127013,91.31095809490961,90.36054061983297,19,7,2016
2016-07-20,99.44386782234146,54.22559568189638,54.814661267108626,23.407313523632567,0.584735006905166,16.64164878488424,85.52587064487496,92.48774766358606,20,7,2016
2016-07-21,91.9961975781863,62.73417838482796,58.820919730906475,22.65033563177116,0.552212694151415,16.15825634065278,99.44386782234146,92.62782759864527,21,7,2016
2016-07-22,93.7509307025371,63.13925898194328,52.313687253236374,19.329961886283304,0.5617233815337482,15.004260967640278,91.9961975781863,92.90518286503423,22,7,2016
2016-07-23,106.38075288501967,58.217308024613196,60.45004189504786,20.683903654560616,0.5321130948325821,16.145898175695034,93.7509307025371,94.80537288617346,23,7,2016
2016-07-24,98.75324559447539,67.0805485124885,55.06246509219906,20.655175398995688,0.5430164928769279,15.058675757288443,106.38075288501967,95.30883190319207,24,7,2016
2016-07-25,97.87369291492786,63.51877634847184,52.431269277648596,22.331567683365133,0.6040515900669762,15.022020153704801,98.75324559447539,96.24636544890895,25,7,2016
2016-07-26,98.6256146707402,62.2449953283143,56.11468218237897,21.758375799682113,0.5832589657319951,13.37711182633973,97.87369291492786,98.117757452604,26,7,2016
2016-07-27,96.39350370254908,68.43972589175226,53.92349668864844,21.616420207836345,0.6468415754245354,13.310468217795174,98.6256146707402,97.68199114977651,27,7,2016
2016-07-28,98.88211977659965,66.85601887813142,57.69325554781412,23.520021457176654,0.536363080277868,18.457071691411233,96.39350370254908,98.66569432097842,28,7,2016
2016-07-29,104.49258395926431,67.48191000131091,54.80010994575523,25.587302880111405,0.5558238008818185,14.391378527580867,98.88211977659965,100.2002162147966,29,7,2016
2016-07-30,109.01336322624361,71.152202779758,55.61007181620411,22.74927882379879,0.6009075266932482,12.738036221064476,104.49258395926431,100.57630340640002,30,7,2016
2016-07-31,106.3677634389246,65.83217175124764,55.8018516646776,23.92497787608475,0.5775874626500633,11.758642514706258,109.01336322624361,101.66409166989276,31,7,2016
2016-08-01,104.18673368390863,63.036483920066395,57.017776612549305,22.13968488420122,0.6546214501181529,17.16515450105624,106.3677634389246,102.56595463689003,1,8,2016
2016-08-02,99.63304823411471,69.70776098234883,56.41879670870336,22.85353731696289,0.5950741218922937,11.592321770103664,104.18673368390863,102.70987371737208,2,8,2016
2016-08-03,101.64118340704636,61.89073340157767,56.88476464037263,22.813230814633567,0.614001606373822,13.250362493074379,99.63304823411471,103.459542246586,3,8,2016
2016-08-04,113.62503215647475,69.07955566958465,51.509115802473325,23.20399963507381,0.6786822427090224,11.685365565730072,101.64118340704636,105.56567258656814,4,8,2016
2016-08-05,104.13176335806678,70.34644113586404,55.121504215632115,25.313445024383267,0.5877730045815157,14.610167424767932,113.62503215647475,105.51412678639706,5,8,2016
2016-08-06,108.81634718369925,78.86133419069188,51.99055322105116,24.152241287463422,0.6062435470649594,12.148998246523071,104.13176335806678,105.48598163746216,6,8,2016
2016-08-07,109.23439415488475,75.44392423358404,54.301448917701805,23.541133077332134,0.60408346146552,13.662566262126028,108.81634718369925,105.89550031117075,7,8,2016
2016-08-08,105.59070025956436,68.2498355061637,57.45632638083501,22.927446973356236,0.609752214840126,12.546302037114904,109.23439415488475,106.09606696483584,8,8,2016
2016-08-09,108.50188655499522,80.09410850915395,55.380192911780796,23.060220353103627,0.5585756092477964,13.287250164280168,105.59070025956436,107.36304386781879,9,8,2016
2016-08-10,107.82607481955819,74.19349377265233,50.473438252875376,23.857057366073047,0.6018821329747589,10.828527193252816,108.50188655499522,108.24659978389191,10,8,2016
2016-08-11,107.97384791219646,75.0439941902463,55.32036813012173,26.34610725033139,0.5274522769527695,12.001532160333447,107.82607481955819,107.43928774899499,11,8,2016
2016-08-12,111.00239960021811,80.4582574650555,52.88669200079021,26.206378113773393,0.5943909028994768,9.734628258344976,107.97384791219646,108.42080721215947,12,8,2016
2016-08-13,113.63943652831323,83.94263737895768,54.844075143923504,24.38828045600336,0.60568317395425,12.632119217534,111.00239960021811,109.10981997567576,13,8,2016
2016-08-14,109.61149721285538,79.9077079708216,54.42219258963606,24.069237583363684,0.6192936287156171,11.721812327543494,113.63943652831323,109.16369184110013,14,8,2016
2016-08-15,119.02907732510836,77.61586046203797,57.312112026730496,24.70340580868582,0.5857777541308707,11.212283698395163,109.61149721285538,111.08345999332072,15,8,2016
2016-08-16,116.95959973067454,74.79343122042842,55.14207451653323,24.30360338422849,0.6607255271512565,13.641779326630184,119.02907732510836,112.29170473270347,16,8,2016
2016-08-17,116.38275813996314,83.10642516285968,53.129905494186914,27.241211202251957,0.5720614049037204,9.847345631896928,116.95959973067454,113.51408806418989,17,8,2016
2016-08-18,113.28442202029613,84.67753362889489,52.86839961026416,24.139061081227833,0.5803626969248864,16.24718307224624,116.38275813996314,114.27274150820413,18,8,2016
2016-08-19,110.69387091955637,82.80887428791871,55.33179080977439,25.394406111756325,0.6107129547522193,11.512613157161406,113.28442202029613,114.22866598239531,19,8,2016
2016-08-20,114.94614811609854,85.32335592865572,57.6277972726782,24.10240908128,0.6344085620836891,10.56680206271242,110.69387091955637,114.41533906636464,20,8,2016
2016-08-21,117.00056499493705,89.40671309565498,53.007588721003174,25.325891677971878,0.6735466276951846,12.205561480151545,114.94614811609854,115.4709201780906,21,8,2016
2016-08-22,118.48472669476838,92.33374071010797,54.738633432229356,24.297419031471737,0.6007561158248107,13.118632326821986,117.00056499493705,115.39315580232774,22,8,2016
2016-08-23,112.74060328959395,87.26479195980671,52.52017592011299,26.952583046385566,0.6740735385977487,11.037307778733037,118.48472669476838,114.79044202503052,23,8,2016
2016-08-24,117.95408583880362,90.10535547608187,53.07946459741222,22.04425029174605,0.5826696335245231,10.888647332546173,112.74060328959395,115.01491741057916,24,8,2016
2016-08-25,117.57208017156047,89.88183485262853,55.08032195662398,25.788836584766262,0.7183325324411749,11.577653413318265,117.95408583880362,115.62744000361691,25,8,2016
2016-08-26,112.36234734335905,96.18751549309935,55.27627330883349,25.23543863109039,0.7469962106623766,12.318961384851894,117.57208017156047,115.86579377844588,26,8,2016
2016-08-27,120.56200665561154,85.78489143445097,49.39868710545591,25.25813218523484,0.643788873470484,11.347090603371639,112.36234734335905,116.66805928409057,27,8,2016
2016-08-28,120.5971037614932,91.04023925363259,52.88116899207801,27.051980251362732,0.7123547937783328,13.738306929436499,120.56200665561154,117.18185053645574,28,8,2016
2016-08-29,116.82426337656013,98.13721004168328,50.8362290758211,25.10482131240843,0.7082906199421619,13.573771977504057,120.5971037614932,116.94464149099743,29,8,2016
2016-08-30,110.90262118404151,93.15010305652548,57.97553294993019,26.588602981199575,0.6079469420523653,14.729592655930949,116.82426337656013,116.68207261877565,30,8,2016
2016-08-31,121.8372011936004,89.28960501661332,50.26745826504024,25.65399306223127,0.622212367370485,13.383488130712129,110.90262118404151,117.23680338374662,31,8,2016
2016-09-01,121.88944975766503,92.92992883593138,53.525881908526195,26.214039448343566,0.6653982499275313,11.267248048167744,121.8372011936004,117.85357046747585,1,9,2016
2016-09-02,119.0693415553643,104.05932770131426,53.39383411685282,25.955105333894455,0.7205994803170803,14.683963961683338,121.88944975766503,118.8117124977623,2,9,2016
2016-09-03,121.28845928025936,95.95319958943816,55.35289058632472,23.84534915998401,0.6849743817402354,14.744838578031938,119.0693415553643,118.91549144414056,3,9,2016
2016-09-04,119.80412296141746,104.64624230631377,50.24583454860878,26.055562094127765,0.6546020989181668,13.647078990215874,121.28845928025936,118.80220847270117,4,9,2016
2016-09-05,119.79463435014803,94.64329173835779,54.0585532477348,27.670590219756438,0.7074351274863454,9.61451930741177,119.80412296141746,119.22654718321373,5,9,2016
2016-09-06,118.95279061484621,101.52671683937673,52.140311255915435,26.051491163161426,0.7293721206160196,12.436240922367242,119.79463435014803,120.37657138761439,6,9,2016
2016-09-07,119.77939690598474,102.81453291231473,52.89936418272063,26.758657622611707,0.7081661234333431,11.432153112375829,118.95279061484621,120.08259934652644,7,9,2016
2016-09-08,118.05752912424344,106.85115893594461,50.17175296958444,25.32806931201156,0.6907072871465444,7.693206993606485,119.77939690598474,119.53518211318053,8,9,2016
2016-09-09,121.74793002223784,102.83066959251944,51.573250446815535,27.731472331330696,0.6374157654655589,11.211872023967246,118.05752912424344,119.91783760844815,9,9,2016
2016-09-10,120.76345536932917,102.52765562586347,55.613725184584126,27.665318471808988,0.6878747302713651,15.394760965268075,121.74793002223784,119.84283704974384,10,9,2016
2016-09-11,123.1341036374838,108.34573148866286,47.879445639017945,28.626997717137275,0.634847700701102,14.467383587751572,120.76345536932917,120.31854857489618,11,9,2016
2016-09-12,118.81803868151478,104.15877359921728,52.925385774450284,26.272035426745983,0.7176819902418737,11.336407937113933,123.1341036374838,120.17903490794858,12,9,2016
2016-09-13,121.83509288905502,112.23444182198729,51.94979463379136,27.904445047107966,0.6716828998154197,12.481237141588151,118.81803868151478,120.59079237569269,13,9,2016
2016-09-14,121.82906172283134,118.54315244641508,53.52924146940572,27.201838986076112,0.7734634430748771,10.223143910664646,121.83509288905502,120.88360163524219,14,9,2016
2016-09-15,123.6248841715349,107.54702062724016,52.939771125407965,25.932347207442934,0.7853802763162269,15.009676794497755,121.82906172283134,121.67893807056954,15,9,2016
2016-09-16,121.51812205986441,110.29970674854911,50.46601906577414,30.125923728549683,0.7344439387312667,13.22061916793684,123.6248841715349,121.64610836165905,16,9,2016
2016-09-17,121.05471975486881,113.42124523089876,50.041876682176536,27.051409435854158,0.7293819170018132,12.623725902879547,121.51812205986441,121.68771755959331,17,9,2016
2016-09-18,115.49844567239319,113.05491127243829,53.40193499587622,27.063047232646298,0.7696758545740264,15.956233891681244,121.05471975486881,120.59690927886606,18,9,2016
2016-09-19,119.4911752059616,122.12035393960714,51.43535350333865,28.57193338972583,0.7445531995906615,13.316808068349042,115.49844567239319,120.69307163950133,19,9,2016
2016-09-20,115.61304665063885,121.16407802169341,52.24626686806517,29.109991296174375,0.8035451685416967,14.430207156403535,119.4911752059616,119.80420789115615,20,9,2016
2016-09-21,120.25481326224845,123.88205098133398,49.224050433391106,28.81343903431069,0.7055353873465887,12.626519613519259,115.61304665063885,119.57931525393003,21,9,2016
2016-09-22,118.07412780609366,120.42429282117706,54.140622181710626,26.550398170833347,0.7819646570390023,13.369752831079145,120.25481326224845,118.786350058867,22,9,2016
2016-09-23,113.8895845105862,123.2699180940828,50.40656621136773,27.749213940312277,0.7538273315770944,16.69260717054753,118.07412780609366,117.69655898039868,23,9,2016
2016-09-24,117.34236560617455,116.59911273526087,47.80311799304757,28.09094141807449,0.7948459229853736,14.401462546646995,113.8895845105862,117.16622267344235,24,9,2016
2016-09-25,126.45446382264747,129.50584824131002,47.605017288970394,28.865483346787546,0.7701042880551423,14.269113693606299,117.34236560617455,118.73136812347869,25,9,2016
2016-09-26,120.52938605045559,120.69598919520861,51.702854866483555,28.354132763876176,0.7987571622654612,14.839265538692608,126.45446382264747,118.87968395840639,26,9,2016
2016-09-27,117.89724787530476,121.90972040902552,50.53155132131519,28.55620561730503,0.7285858197371696,16.69316410593579,120.52938605045559,119.20599841907294,27,9,2016
2016-09-28,116.56689447632608,119.35260889132564,43.47030324042513,27.283445104835423,0.7743087646571167,16.12781604041369,117.89724787530476,118.67915287822689,28,9,2016
2016-09-29,111.83101289114872,120.905138368763,50.67029219599575,29.952475989890285,0.7619299903140598,13.907359613735096,116.56689447632608,117.78727931894905,29,9,2016
2016-09-30,113.91139170957446,125.16235828178931,50.693403919182025,30.224851696655563,0.749765562926818,16.836609288553817,111.83101289114872,117.79039463309024,30,9,2016
2016-10-01,112.3820098021112,128.20301025891754,45.44691019805831,29.024353639744316,0.7626687229226193,15.424279917524979,113.91139170957446,117.0817723753669,1,10,2016
2016-10-02,112.71648567213254,126.99371110851501,49.729519266752156,29.755312527546025,0.785844689497531,16.212602868183538,112.3820098021112,115.11920406815047,2,10,2016
2016-10-03,117.5292915144293,124.41842045898419,46.58881726493462,27.2481608726894,0.7506021362476655,18.902313043718177,112.71648567213254,114.69061913443245,3,10,2016
2016-10-04,115.82324549842777,127.10152215249316,51.29120265180015,27.957817642725377,0.8108793265443417,14.18442092312692,117.5292915144293,114.39433308059287,4,10,2016
2016-10-05,119.09601313772119,132.71806029850345,48.39671115972313,29.132100648625894,0.7597904994167558,15.851148605777754,115.82324549842777,114.75563574650644,5,10,2016
2016-10-06,115.18118051336029,130.55674018635665,47.7981306484623,29.85748015219728,0.82238519810227,11.904534945094246,119.09601313772119,115.2342311211081,6,10,2016
2016-10-07,115.46661041556854,129.68359493002106,45.18629096676827,27.952924674004,0.798805664700572,11.683147709724606,115.18118051336029,115.45640522196439,7,10,2016
2016-10-08,112.92431525297006,127.64523681394282,46.33798117299202,29.696405159159294,0.8822965206972162,16.64717834502685,115.46661041556854,115.53387742922996,8,10,2016
2016-10-09,109.27565387608355,132.8002494878602,47.53900875891764,28.799484099420827,0.7939992904596401,17.685007277486303,112.92431525297006,115.04233002979439,9,10,2016
2016-10-10,105.97825641183242,135.49872149626017,46.93347421192275,29.037485468538616,0.8854665460406929,14.239025608071804,109.27565387608355,113.39218215799482,10,10,2016
2016-10-11,108.21026844976006,138.4644610279921,46.002027424157944,28.976751679082657,0.8192621525137596,14.792648069362263,105.97825641183242,112.30461400818515,11,10,2016
2016-10-12,114.16379376572712,139.64130794517175,47.929034586579434,27.595621354571026,0.7623002010844128,17.76676099735028,108.21026844976006,111.60001124075744,12,10,2016
2016-10-13,109.66712374201764,127.23978054059397,45.690528726106095,29.775066274561837,0.863428034888687,17.64245912620763,114.16379376572712,110.81228884485134,13,10,2016
2016-10-14,109.00569255500824,134.64502865832682,44.25722666272471,28.561722958092474,0.8552762484712314,21.11313217438029,109.66712374201764,109.88930057905702,14,10,2016
2016-10-15,106.68868429732284,140.20587058823438,47.12012323051542,30.770274791633643,0.8426784903754632,24.483802298780247,109.00569255500824,108.9984961568217,15,10,2016
2016-10-16,106.14929606200725,138.1757822646333,47.99376843398815,27.31948441768341,0.8905818018368573,21.21926349305377,106.68868429732284,108.55187361195365,16,10,2016
2016-10-17,103.85165111492888,143.80514121479473,46.8959116005369,29.249449667172232,0.7610126847694683,18.470636281765543,106.14929606200725,108.24807285525314,17,10,2016
2016-10-18,111.69630917392351,139.19986817068283,47.36584130767009,28.790113023807248,0.8734037506351774,19.99431205042678,103.85165111492888,108.74607867299078,18,10,2016
2016-10-19,102.89873197805319,139.2332287176841,48.739533786429654,28.11414134034084,0.9536188188892639,21.58503822285144,111.69630917392351,107.1367841318945,19,10,2016
2016-10-20,103.19540385448683,141.83099729295878,48.635693860688086,29.26259840555746,0.8699975542378988,16.7308052289017,102.89873197805319,106.21225271939011,20,10,2016
2016-10-21,108.08382232408933,140.91947769303036,46.728059408624546,29.06923049324992,0.8547725268479572,21.234045610079214,103.19540385448683,106.08055697211599,21,10,2016
2016-10-22,110.71595689904211,138.2803646776997,46.41168054237019,28.802453851188584,0.8567255372947699,19.576016134365606,108.08382232408933,106.65588162950446,22,10,2016
2016-10-23,103.00997844672048,142.6389796523956,44.448736245348954,30.450252861218786,0.8533823605820926,20.33426059687695,110.71595689904211,106.20740768446346,23,10,2016
2016-10-24,104.04200353898182,142.86921443286036,42.73209319487295,27.56312503106062,0.8402935841156385,20.076498010865308,103.00997844672048,106.23460088789962,24,10,2016
2016-10-25,100.68552715876474,147.94132004284896,37.57137864350844,29.074097075187286,0.8724896118182531,22.70310123721818,104.04200353898182,104.66163202859123,25,10,2016
2016-10-26,103.45294006928388,141.63823894718217,44.64406251337763,29.603820055224258,0.8969419197396019,21.451000726648658,100.68552715876474,104.74080461305275,26,10,2016
2016-10-27,101.75130019042042,142.97019624278363,46.18641471458073,30.05676008788909,0.8221380697245996,21.01994580522868,103.45294006928388,104.53450408961469,27,10,2016
2016-10-28,100.62811913743985,145.4873290041573,45.82853001207666,30.738834863529757,0.9089436082814416,24.740285044854577,101.75130019042042,103.46940363437905,28,10,2016
2016-10-29,101.74115752114825,145.61280138436172,43.301575769568935,29.033182593038628,0.9221784122860567,21.916857002877933,100.62811913743985,102.18728943753706,29,10,2016
2016-10-30,96.19737401179042,147.42749822901644,43.86043013416369,30.264400139735915,0.9138992652974834,23.890405839918856,101.74115752114825,101.21406023254706,30,10,2016
2016-10-31,95.96427002641462,147.7562764368876,45.77531403976014,28.838289703024937,0.937151681564533,24.530521722618047,96.19737401179042,100.06009830218032,31,10,2016
2016-11-01,97.59833574729284,139.12533315966854,42.55510757778799,30.296890511946767,0.9311706332856952,19.424437462938034,95.96427002641462,99.61907095768433,1,11,2016
2016-11-02,101.46900670544916,148.0469521715544,44.38258975102269,31.106643922187356,0.8931721265874623,22.52376840252326,97.59833574729284,99.33565190570793,2,11,2016
2016-11-03,93.47258910702692,150.83079126662605,41.54857666982458,30.138706155222618,0.9638718369782285,25.705114896662987,101.46900670544916,98.15297889379458,3,11,2016
2016-11-04,89.57487919197261,147.96017833557656,45.407044949410555,29.220195884944307,0.9088571259171006,28.016573702378967,93.47258910702692,96.57394461587069,4,11,2016
2016-11-05,92.0404906598658,143.17717235071277,41.34105147069921,30.07503432182874,0.9966324358384919,22.796710712089688,89.57487919197261,95.1881350642589,5,11,2016
2016-11-06,96.72560126890731,152.58740442528446,46.14560608088479,31.691894156316952,0.8738696290814897,26.833510924073575,92.0404906598658,95.26359610098989,6,11,2016
2016-11-07,92.67380533190358,154.62671786692476,42.306324661532884,28.821626483491546,0.942312434773359,27.45159775317884,96.72560126890731,94.79352971605974,7,11,2016
2016-11-08,90.16402580452778,147.87136620376788,42.1079058684186,30.428196508269142,0.9926239174289918,28.507732332800988,92.67380533190358,93.73148543852187,8,11,2016
2016-11-09,88.08679727596218,154.6579911253612,42.197931102358375,30.38403173429191,0.9567020409839508,26.778389799906932,90.16402580452778,91.81974123430946,9,11,2016
2016-11-10,84.72032842034741,152.05436112874233,37.86013849864248,30.046812689702218,0.8837541318896488,25.359365126930342,88.08679727596218,90.56941827906952,10,11,2016
2016-11-11,87.56595118744285,144.74924783007808,39.400002776705755,30.264918628957393,1.0143579636812254,31.298949494525406,84.72032842034741,90.2824285641367,11,11,2016
2016-11-12,80.89858059847761,152.16043089375378,41.34392617787284,29.801155379882378,0.8944393036434338,28.286750174968123,87.56595118744285,88.69072712679554,12,11,2016
2016-11-13,82.82798991992088,152.32101301961202,39.964704789437455,29.74619793209871,0.9691737809985336,25.2989685759878,80.89858059847761,86.70535407694032,13,11,2016
2016-11-14,89.49081982254889,148.1605480217634,41.27125707202692,30.99711710898212,0.9640048886016236,27.563638744001185,82.82798991992088,86.25064186131824,14,11,2016
2016-11-15,80.08145311100608,146.80088384877598,40.80386570829378,29.10046496618384,0.8874845063162425,28.475096340434423,89.49081982254889,84.81027433367228,15,11,2016
2016-11-16,85.73424558696074,150.2494297559701,41.30945699451228,29.762405826551372,0.9766550705523933,28.413476445432476,80.08145311100608,84.47419552095778,16,11,2016
2016-11-17,82.577469166161,148.43736108978732,40.64839711923356,30.060895597990115,0.9934843817372084,29.57182792462937,85.73424558696074,84.16807277035971,17,11,2016
2016-11-18,84.17502640962037,145.91733652496208,40.10699859235568,29.384374013662224,0.9679867217128392,29.73263356955681,82.577469166161,83.68365494495652,18,11,2016
2016-11-19,82.0469390267759,147.34216127326056,35.5684010680466,31.08880208648652,1.037015279491255,32.79855307274446,84.17502640962037,83.84770614899912,19,11,2016
2016-11-20,77.70237041682712,142.8184583974738,36.67935208943825,28.99962072093635,1.0161068996800555,32.46778991497974,82.0469390267759,83.1154747914143,20,11,2016
2016-11-21,82.02791275841793,160.6464779340503,42.22438287057226,30.551200766171434,1.0381401580295615,31.076438253386744,77.70237041682712,82.04934521082417,21,11,2016
2016-11-22,74.26724611213281,151.14151694347694,38.717161329883105,28.918731633585413,0.9571383705169593,34.272999266194134,82.02791275841793,81.21874421098512,22,11,2016
2016-11-23,77.44254657699258,151.10132632469484,41.73874728359803,30.200597836589154,0.9879852865040962,27.949730177367627,74.26724611213281,80.03421578098968,23,11,2016
2016-11-24,80.57951201024652,153.09323526480208,38.567836787965945,29.060287301757025,1.0407172699773295,30.657816107801995,77.44254657699258,79.74879333014475,24,11,2016
2016-11-25,71.49509369543235,154.10482116707584,41.53254272661885,29.721479096016953,1.0600493267662139,29.6418476604109,80.57951201024652,77.93737437097502,25,11,2016
2016-11-26,76.46129288698478,148.34991507267443,39.70131953936362,30.094841471094856,1.0929780757068233,35.879383483162336,71.49509369543235,77.13942492243343,26,11,2016
2016-11-27,71.35427490606033,141.17964508703236,35.24698037815858,29.372834634496638,1.0758156681956037,32.60406741991316,76.46129288698478,76.23255413518105,27,11,2016
2016-11-28,72.79830138688065,142.5475601942201,35.67802216120869,30.289284314844867,1.0318158211706072,30.80641597517285,71.35427490606033,74.91403822496143,28,11,2016
2016-11-29,67.71472728372508,147.83904312019945,38.051625756171084,30.565948136136385,1.058411848875597,33.759814630335065,72.79830138688065,73.97796410661746,29,11,2016
2016-11-30,72.30903937014821,148.3493202679139,40.14189457007168,28.158233574690538,1.026606967262686,36.02464384464673,67.71472728372508,73.24460593421114,30,11,2016
2016-12-01,68.50452297176933,152.5528660508738,34.57069467652206,30.069732898147972,1.0396468596999824,33.99746742467894,72.30903937014821,71.51960750014295,1,12,2016
2016-12-02,70.7880128473408,148.12232130362398,38.095976421532704,29.632732814301644,1.165614853311654,32.06344608297857,68.50452297176933,71.4185959504156,2,12,2016
2016-12-03,70.93971760918346,146.72165305309284,36.219743818036235,29.859908702426893,1.0353230444841308,32.45150769034824,70.7880128473408,70.62979948215828,3,12,2016
2016-12-04,64.85679720015285,144.6619068754852,38.93392857852721,30.976037074567376,1.120391291984036,32.04915483728658,70.93971760918346,69.70158838131434,4,12,2016
2016-12-05,68.77138530394127,147.94702202830038,35.04306496996369,30.11342720139152,1.115161196775538,36.97720377415542,64.85679720015285,69.12631465518015,5,12,2016
2016-12-06,66.91462989633767,152.3837844607005,34.74252912811125,30.023037102204658,1.0314600115969175,35.43953311754052,68.77138530394127,69.01201502841052,6,12,2016
2016-12-07,64.95579438413613,152.25771343933116,39.077966709040126,31.186188601485522,1.1083247892189443,36.91397729936437,66.91462989633767,67.96155145898022,7,12,2016
2016-12-08,61.09094812108352,150.32887297769722,35.151233525400094,29.596989243639246,1.1480169961139344,37.166912073704104,64.95579438413613,66.90246933745367,8,12,2016
2016-12-09,64.43639352527784,153.52087988184428,32.67371946860135,33.061655170412344,1.124012083100067,38.531895299619386,61.09094812108352,65.99509514858754,9,12,2016
2016-12-10,61.29190962704811,150.630223854814,35.33250218042361,28.969081786138076,1.1095543560400367,43.6108476280835,64.43639352527784,64.61683686542533,10,12,2016
2016-12-11,61.368367816696356,140.05667133199262,35.7962814851197,28.604754332547675,1.1035722495305114,36.78411157577697,61.29190962704811,64.11848981064584,11,12,2016
2016-12-12,61.000268737064324,140.5901203120164,35.55969989142335,31.721926111932458,1.0337491826491687,37.83107544115396,61.368367816696356,63.008330301091995,12,12,2016
2016-12-13,54.37586572919903,145.59969501860928,38.16840501520809,30.33221181204442,1.1850453742857097,41.63966662788538,61.000268737064324,61.21707827721504,13,12,2016
2016-12-14,56.34612553060739,137.6467814515553,39.77860445851001,29.74686440930557,1.0769765382843575,40.05351066430689,54.37586572919903,59.9871255838538,14,12,2016
2016-12-15,63.38629221065178,142.81548955539117,34.935479050756825,28.937056207924467,1.077826281140868,40.90828704554611,56.34612553060739,60.31503188236354,15,12,2016
2016-12-16,55.48125988435141,137.45691052416547,31.861978078532022,31.54004437895276,1.1356720524966022,36.01775313112987,63.38629221065178,59.03572707651691,16,12,2016
2016-12-17,58.154716970207396,137.62860219526246,34.64303025571437,29.073953134017277,1.082070275860113,39.93619129842708,55.48125988435141,58.58755669696824,17,12,2016
2016-12-18,61.495112690229895,136.57923712506172,38.491523761423394,28.85281485979473,1.1198772154479941,38.757698142398475,58.154716970207396,58.605663107473035,18,12,2016
